description,salary_usd,country
"Senior 6+ years Developer, mobile Java Kotlin DigitalOcean Microsoft Azure SQLite Nairobi Kenya",26667,KE
"Mid-Level 5+ years Developer, front-end C HTML/CSS JavaScript MATLAB DigitalOcean Google Cloud MongoDB MySQL Lagos Nigeria",24720,NG
"Junior 1+ years Developer, full-stack Elixir JavaScript Linode Elasticsearch MySQL Nairobi Kenya",71795,KE
"Mid-Level 3+ years Developer, front-end Java JavaScript PHP Swift MySQL PostgreSQL Kampala Uganda",4000,UG
"Mid-Level 5+ years Developer, front-end Assembly C C# C++ AWS Google Cloud Microsoft SQL Server MySQL Lagos Nigeria",13333,NG
Junior 1+ years Data or business analyst HTML/CSS JavaScript Python R AWS MySQL PostgreSQL Lagos Nigeria,14286,NG
"Mid-Level 5+ years Developer, back-end JavaScript Ruby Google Cloud Heroku PostgreSQL Redis Accra Ghana",14634,GH
"Mid-Level 4+ years Developer, back-end C# JavaScript PHP PowerShell AWS DigitalOcean MariaDB Microsoft SQL Server Lagos Nigeria",5714,NG
"Senior 9+ years Engineer, data Bash/Shell HTML/CSS JavaScript PHP AWS DigitalOcean MariaDB MySQL Nairobi Kenya",53077,KE
"Junior 1+ years Developer, back-end Python Rust AWS PostgreSQL Hybrid Nairobi Kenya",20513,KE
"Mid-Level 5+ years Developer, back-end Elixir PostgreSQL Nairobi Kenya",71795,KE
"Junior 2+ years Developer, full-stack JavaScript TypeScript Heroku PostgreSQL Redis Lagos Nigeria",74286,NG
"Senior 6+ years Developer, front-end HTML/CSS JavaScript PHP Python AWS Firebase MySQL PostgreSQL Hybrid Nairobi Kenya",14359,KE
"Junior 2+ years Developer, mobile C# C++ Dart Groovy Firebase Microsoft Azure Cloud Firestore MongoDB Hybrid Nairobi Kenya",4103,KE
"Junior 2+ years Developer, full-stack HTML/CSS JavaScript Python Google Cloud MySQL Nairobi Kenya",111111,KE
"Junior 2+ years Developer, full-stack HTML/CSS JavaScript PHP Python Linode MySQL PostgreSQL Lagos Nigeria",3429,NG
"Mid-Level 3+ years Engineer, site reliability Dart Go Java PHP AWS DigitalOcean Elasticsearch MongoDB Hybrid Lagos Nigeria",23810,NG
"Senior 8+ years Engineer, site reliability HTML/CSS Java JavaScript PHP AWS DigitalOcean Cassandra CouchDB Lagos Nigeria",57143,NG
"Junior 2+ years Developer, front-end HTML/CSS JavaScript Python SQL Firebase Heroku MongoDB PostgreSQL Lagos Nigeria",5200,NG
"Mid-Level 3+ years Developer, full-stack C# HTML/CSS JavaScript TypeScript Firebase Heroku Microsoft SQL Server MongoDB Accra Ghana",8780,GH
"Junior 2+ years Developer, full-stack HTML/CSS JavaScript PHP SQL Microsoft SQL Server MongoDB Addis Ababa Ethiopia",8830,ET
"Mid-Level 5+ years Developer, front-end C++ Dart Java JavaScript AWS Firebase Cloud Firestore MariaDB Addis Ababa Ethiopia",9057,ET
"Mid-Level 3+ years Developer, front-end HTML/CSS JavaScript Python SQL AWS Firebase Cloud Firestore MongoDB Nairobi Kenya",26000,KE
"Senior 8+ years Developer, front-end HTML/CSS Java JavaScript PHP AWS DigitalOcean MongoDB MySQL Lagos Nigeria",14400,NG
"Senior 10+ years Developer, front-end HTML/CSS JavaScript PHP SQL AWS Heroku MySQL PostgreSQL Nairobi Kenya",20513,KE
"Senior 6+ years Developer, mobile Java Kotlin SQL SQLite Accra Ghana",32195,GH
"Mid-Level 3+ years Developer, front-end HTML/CSS JavaScript PHP Python DigitalOcean Firebase PostgreSQL Redis Dar es Salaam Tanzania",36207,TZ
"Mid-Level 4+ years Developer, back-end Java Firebase Firebase Realtime Database Lagos Nigeria",5714,NG
"Mid-Level 5+ years Developer, back-end Go JavaScript TypeScript AWS PostgreSQL Hybrid Lagos Nigeria",109524,NG
"Mid-Level 5+ years Developer, full-stack Bash/Shell C# Dart HTML/CSS Colocation Firebase MariaDB Microsoft SQL Server Lagos Nigeria",68571,NG
"Senior 8+ years Developer, full-stack C# HTML/CSS Java JavaScript MongoDB MySQL Hybrid Addis Ababa Ethiopia",4528,ET
"Lead 12+ years Developer, back-end C# HTML/CSS JavaScript SQL Microsoft Azure Microsoft SQL Server MongoDB Lagos Nigeria",37143,NG
"Mid-Level 5+ years Developer, front-end Dart HTML/CSS JavaScript PHP AWS DigitalOcean Cassandra Elasticsearch Hybrid Nairobi Kenya",62400,KE
"Mid-Level 5+ years Developer, front-end Dart HTML/CSS JavaScript Kotlin AWS Firebase MongoDB MySQL Hybrid Lagos Nigeria",18571,NG
"Mid-Level 3+ years Developer, full-stack Bash/Shell Java JavaScript SQL Microsoft Azure Microsoft SQL Server Hybrid Accra Ghana",8780,GH
"Mid-Level 5+ years Developer, full-stack Go JavaScript TypeScript Firebase Google Cloud PostgreSQL Firebase Realtime Database Addis Ababa Ethiopia",110000,ET
"Mid-Level 3+ years Developer, front-end HTML/CSS JavaScript PHP AWS MySQL Oracle Nairobi Kenya",7179,KE
"Senior 7+ years Engineer, site reliability Bash/Shell C# C++ HTML/CSS DigitalOcean Firebase MongoDB MySQL Nairobi Kenya",36000,KE
Mid-Level 5+ years Engineering manager Bash/Shell HTML/CSS JavaScript PHP Firebase Google Cloud Cloud Firestore MariaDB Kampala Uganda,23333,UG
"Mid-Level 4+ years Developer, full-stack Bash/Shell C HTML/CSS Perl Heroku MariaDB SQLite Hybrid Nairobi Kenya",9000,KE
"Mid-Level 3+ years Developer, front-end C C++ HTML/CSS JavaScript AWS Google Cloud Microsoft SQL Server MySQL Hybrid Nairobi Kenya",44444,KE
"Mid-Level 3+ years Developer, mobile C Java Kotlin Heroku VMware SQLite Nairobi Kenya",10256,KE
Senior 6+ years Data scientist or machine learning specialist Java JavaScript TypeScript Hybrid Nairobi Kenya,10256,KE
"Senior 6+ years Developer, full-stack C C++ HTML/CSS Java Google Cloud VMware Microsoft SQL Server MongoDB Addis Ababa Ethiopia",3396,ET
"Senior 6+ years Developer, front-end Bash/Shell HTML/CSS Java JavaScript DigitalOcean Heroku MongoDB MySQL Lagos Nigeria",8571,NG
"Lead 15+ years Developer, back-end Go Python AWS Redis Dar es Salaam Tanzania",99600,TZ
"Junior 2+ years Developer, back-end Go JavaScript Python Ruby Firebase Google Cloud Cloud Firestore DynamoDB Lagos Nigeria",28571,NG
"Junior 1+ years Developer, front-end HTML/CSS JavaScript Firebase Heroku MongoDB MySQL Addis Ababa Ethiopia",5887,ET
"Senior 6+ years Developer, full-stack C# Go JavaScript Python Google Cloud Microsoft SQL Server MongoDB Lagos Nigeria",29125,NG
"Junior 1+ years Developer, full-stack HTML/CSS JavaScript PHP AWS Heroku MySQL Hybrid Lagos Nigeria",4286,NG
"Junior 2+ years Developer, front-end C# HTML/CSS JavaScript Python Elasticsearch MySQL Lagos Nigeria",22857,NG
"Mid-Level 3+ years Developer, back-end HTML/CSS JavaScript Python AWS DigitalOcean MySQL PostgreSQL Lagos Nigeria",6000,NG
"Mid-Level 4+ years Developer, back-end Java PostgreSQL SQLite Lagos Nigeria",15714,NG
"Junior 2+ years Developer, full-stack HTML/CSS JavaScript Python SQL AWS Firebase MongoDB PostgreSQL Lagos Nigeria",17143,NG
"Senior 6+ years Developer, full-stack HTML/CSS JavaScript PHP Python AWS Firebase Cloud Firestore Elasticsearch Lagos Nigeria",120000,NG
"Mid-Level 5+ years Developer, full-stack JavaScript PHP Python R DigitalOcean Firebase MongoDB MySQL Hybrid Nairobi Kenya",4444,KE
"Junior 2+ years Developer, back-end Dart JavaScript Python AWS DigitalOcean CouchDB Cloud Firestore Hybrid Lagos Nigeria",7143,NG
Intern 0+ years Blockchain Bash/Shell C C# C++ Microsoft Azure MySQL Lagos Nigeria,100000,NG
"Senior 8+ years Developer, full-stack C# HTML/CSS SQL AWS Firebase Microsoft SQL Server Lagos Nigeria",23057,NG
"Mid-Level 3+ years Developer, front-end Dart HTML/CSS Java Kotlin Firebase Google Cloud Cloud Firestore MySQL Lagos Nigeria",11429,NG
"Junior 2+ years Developer, back-end Go JavaScript TypeScript AWS Heroku MongoDB MySQL Hybrid Lagos Nigeria",5714,NG
"Junior 2+ years Developer, front-end HTML/CSS JavaScript Firebase Realtime Database Addis Ababa Ethiopia",18000,ET
"Junior 1+ years Developer, front-end C C# C++ Java Firebase Google Cloud MongoDB Addis Ababa Ethiopia",4528,ET
"Senior 6+ years Developer, full-stack C# HTML/CSS JavaScript Kotlin AWS DigitalOcean MariaDB Microsoft SQL Server Hybrid Nairobi Kenya",51211,KE
"Junior 2+ years Developer, full-stack HTML/CSS JavaScript Ruby TypeScript AWS DigitalOcean MariaDB MongoDB Accra Ghana",7317,GH
"Mid-Level 3+ years Developer, back-end C++ Python TypeScript AWS DigitalOcean MongoDB MySQL Hybrid Lagos Nigeria",57143,NG
"Senior 6+ years Developer, back-end Java JavaScript PHP Google Cloud Heroku MySQL PostgreSQL Hybrid Lagos Nigeria",21714,NG
"Mid-Level 4+ years Developer, front-end Dart HTML/CSS JavaScript Python Firebase Cloud Firestore MongoDB Nairobi Kenya",20513,KE
"Mid-Level 5+ years Developer, full-stack C# HTML/CSS JavaScript PHP Microsoft Azure Microsoft SQL Server MySQL Hybrid Addis Ababa Ethiopia",33962,ET
"Mid-Level 4+ years Developer, front-end HTML/CSS JavaScript Python DigitalOcean SQLite Hybrid Nairobi Kenya",8400,KE
"Senior 9+ years Developer, full-stack HTML/CSS Java JavaScript PHP AWS Firebase Microsoft SQL Server MongoDB Lagos Nigeria",28571,NG
"Intern 0+ years Developer, full-stack C# HTML/CSS JavaScript PHP Heroku Microsoft Azure Microsoft SQL Server MongoDB Hybrid Lagos Nigeria",7143,NG
Junior 2+ years Student Bash/Shell Dart JavaScript Firebase Lagos Nigeria,7143,NG
"Senior 6+ years Developer, front-end HTML/CSS JavaScript PHP SQL AWS DigitalOcean MySQL Firebase Realtime Database Hybrid Lagos Nigeria",17143,NG
"Mid-Level 3+ years Developer, front-end C++ HTML/CSS JavaScript Python Firebase Heroku MariaDB MongoDB Lagos Nigeria",26400,NG
"Mid-Level 4+ years Developer, back-end Bash/Shell C# Erlang Go AWS Firebase Cassandra MariaDB Kampala Uganda",6667,UG
"Senior 7+ years Developer, full-stack HTML/CSS Java JavaScript Kotlin OVH MySQL Kampala Uganda",60000,UG
"Mid-Level 4+ years Developer, front-end HTML/CSS JavaScript PHP SQL Heroku MongoDB MySQL Hybrid Lagos Nigeria",5714,NG
"Mid-Level 5+ years Developer, front-end HTML/CSS JavaScript PHP SQL Heroku Managed Hosting MySQL PostgreSQL Lagos Nigeria",48000,NG
"Mid-Level 4+ years Developer, front-end Java JavaScript Kotlin PHP DigitalOcean Firebase DynamoDB Elasticsearch Kigali Rwanda",35294,RW
"Junior 2+ years Developer, mobile HTML/CSS Java JavaScript Kotlin Firebase Firebase Realtime Database SQLite Lagos Nigeria",24000,NG
"Senior 8+ years Developer, front-end JavaScript PHP Python Swift AWS DigitalOcean DynamoDB MongoDB Lagos Nigeria",78000,NG
"Senior 6+ years Developer, front-end C# JavaScript TypeScript AWS Google Cloud MongoDB MySQL Lagos Nigeria",8571,NG
Junior 2+ years Data scientist or machine learning specialist PowerShell Python SQL Google Cloud Microsoft SQL Server MySQL Hybrid Lagos Nigeria,12000,NG
Junior 2+ years Educator HTML/CSS Python Heroku Linode SQLite Hybrid Nairobi Kenya,6667,KE
"Intern 0+ years Developer, full-stack C# HTML/CSS JavaScript SQL Google Cloud Microsoft Azure Microsoft SQL Server MongoDB Hybrid Lagos Nigeria",4286,NG
"Senior 6+ years Developer, front-end Java JavaScript Kotlin Lagos Nigeria",51429,NG
"Lead 32+ years Developer, back-end Java JavaScript Kotlin AWS Google Cloud DynamoDB Elasticsearch Dar es Salaam Tanzania",180000,TZ
"Mid-Level 3+ years Developer, back-end Assembly Bash/Shell C C++ AWS DigitalOcean DynamoDB MariaDB Lagos Nigeria",36000,NG
"Junior 2+ years Developer, front-end C HTML/CSS Java JavaScript Heroku MariaDB MongoDB Nairobi Kenya",10256,KE
"Lead 12+ years Developer, back-end C# Python SQL DigitalOcean Microsoft Azure Elasticsearch MySQL Accra Ghana",22683,GH
"Mid-Level 4+ years Developer, back-end JavaScript TypeScript Heroku MongoDB Lagos Nigeria",4286,NG
"Junior 1+ years Developer, full-stack HTML/CSS JavaScript PHP SQL MySQL Lagos Nigeria",28571,NG
"Mid-Level 4+ years Developer, full-stack Go HTML/CSS JavaScript PHP AWS Google Cloud MySQL Redis Nairobi Kenya",32821,KE
Junior 2+ years Data scientist or machine learning specialist Fortran HTML/CSS JavaScript Python AWS Firebase Microsoft SQL Server MongoDB Hybrid Lagos Nigeria,5714,NG
"Intern 0+ years Developer, back-end Java MongoDB MySQL Hybrid Lagos Nigeria",4286,NG
"Mid-Level 4+ years Developer, front-end HTML/CSS JavaScript AWS MongoDB Nairobi Kenya",40000,KE
"Junior 1+ years Developer, full-stack Dart JavaScript TypeScript Firebase Google Cloud Cloud Firestore MongoDB Nairobi Kenya",5128,KE
"Senior 6+ years Developer, full-stack HTML/CSS Java JavaScript SQL AWS Google Cloud Oracle PostgreSQL Hybrid Nairobi Kenya",30143,KE
"Mid-Level 3+ years Developer, back-end Go JavaScript SQL TypeScript AWS DigitalOcean MongoDB PostgreSQL Nairobi Kenya",41026,KE
"Senior 10+ years Developer, front-end C# Dart HTML/CSS Java Firebase Google Cloud Microsoft SQL Server MySQL Hybrid Kampala Uganda",8184,UG
"Mid-Level 4+ years Developer, full-stack Elixir Erlang Go JavaScript AWS DigitalOcean MongoDB Oracle Nairobi Kenya",54000,KE
"Mid-Level 3+ years Engineer, site reliability JavaScript Python TypeScript AWS Firebase Cloud Firestore MongoDB Addis Ababa Ethiopia",36000,ET
"Junior 2+ years Developer, desktop or enterprise applications Bash/Shell C C# HTML/CSS AWS Heroku MongoDB MySQL Hybrid Nairobi Kenya",6154,KE
"Senior 6+ years Developer, full-stack Bash/Shell C# HTML/CSS JavaScript Managed Hosting MariaDB MySQL Lagos Nigeria",20800,NG
"Junior 2+ years Developer, back-end Go Python AWS DigitalOcean PostgreSQL SQLite Lagos Nigeria",30247,NG
"Junior 1+ years Developer, full-stack Dart HTML/CSS JavaScript PHP Firebase MongoDB MySQL Nairobi Kenya",8205,KE
"Junior 1+ years Developer, front-end HTML/CSS JavaScript PHP MySQL Nairobi Kenya",5641,KE
"Senior 7+ years Developer, mobile Java Kotlin Ruby SQL Firebase Heroku PostgreSQL SQLite Lagos Nigeria",72000,NG
"Mid-Level 5+ years Developer, full-stack JavaScript PHP TypeScript AWS DigitalOcean Elasticsearch MariaDB Hybrid Nairobi Kenya",18769,KE
"Mid-Level 3+ years Developer, front-end PHP AWS Linode MariaDB MySQL Hybrid Nairobi Kenya",11795,KE
"Mid-Level 3+ years Engineer, site reliability HTML/CSS JavaScript PHP PowerShell VMware MariaDB Microsoft SQL Server Hybrid Nairobi Kenya",10256,KE
"Junior 2+ years Developer, full-stack Go HTML/CSS JavaScript Python DigitalOcean Google Cloud PostgreSQL Redis Lagos Nigeria",7714,NG
"Mid-Level 3+ years Developer, front-end HTML/CSS JavaScript TypeScript AWS Heroku MongoDB Redis Lagos Nigeria",12000,NG
"Junior 1+ years Developer, back-end HTML/CSS JavaScript Kotlin SQL AWS Microsoft Azure Elasticsearch Microsoft SQL Server Hybrid Lagos Nigeria",7143,NG
"Senior 6+ years Developer, back-end C# JavaScript Rust SQL Heroku Microsoft Azure Microsoft SQL Server MongoDB Lagos Nigeria",73000,NG
"Mid-Level 3+ years Developer, front-end HTML/CSS JavaScript TypeScript Heroku PostgreSQL Redis Nairobi Kenya",4615,KE
"Senior 6+ years Developer, front-end Go HTML/CSS Java PHP AWS Linode Cassandra MariaDB Nairobi Kenya",80000,KE
"Mid-Level 4+ years Developer, mobile Java Kotlin AWS Firebase MySQL Firebase Realtime Database Hybrid Nairobi Kenya",15385,KE
"Senior 8+ years Developer, front-end Bash/Shell Groovy HTML/CSS Java DigitalOcean Google Cloud MariaDB MySQL Hybrid Lagos Nigeria",128571,NG
"Junior 2+ years Developer, full-stack Dart HTML/CSS Java Firebase Heroku Cloud Firestore MariaDB Kampala Uganda",4000,UG
"Junior 2+ years Developer, full-stack C HTML/CSS Java JavaScript Firebase Google Cloud MariaDB MongoDB Hybrid Lagos Nigeria",7429,NG
"Mid-Level 3+ years Developer, full-stack Haskell JavaScript TypeScript AWS Firebase DynamoDB MongoDB Hybrid Lagos Nigeria",42857,NG
"Mid-Level 3+ years Engineer, data C# HTML/CSS Java JavaScript Firebase Google Cloud MySQL Firebase Realtime Database Nairobi Kenya",4974,KE
"Junior 2+ years Developer, front-end JavaScript TypeScript Firebase Cloud Firestore MySQL Hybrid Lagos Nigeria",10833,NG
"Junior 1+ years Developer, full-stack C Ruby Heroku Hybrid Dar es Salaam Tanzania",7759,TZ
"Mid-Level 3+ years Developer, full-stack C# Dart Go HTML/CSS Firebase IBM Cloud or Watson MariaDB MySQL Nairobi Kenya",6154,KE
"Mid-Level 4+ years Developer, full-stack HTML/CSS JavaScript DigitalOcean MongoDB Accra Ghana",17561,GH
"Junior 2+ years Senior Executive (C-Suite, VP, etc.) HTML/CSS JavaScript Python MySQL Hybrid Kampala Uganda",100000,UG
"Senior 7+ years Developer, front-end HTML/CSS JavaScript TypeScript DigitalOcean MongoDB Lagos Nigeria",24000,NG
"Lead 11+ years Developer, back-end C# Java MariaDB MySQL Hybrid Nairobi Kenya",21538,KE
"Junior 1+ years Developer, back-end Java AWS Google Cloud PostgreSQL Lagos Nigeria",52000,NG
"Mid-Level 5+ years Developer, back-end C# Microsoft Azure Elasticsearch PostgreSQL Accra Ghana",11707,GH
"Junior 2+ years Developer, back-end HTML/CSS JavaScript PHP SQL AWS Heroku MongoDB MySQL Hybrid Lagos Nigeria",14286,NG
"Mid-Level 3+ years Developer, front-end JavaScript Firebase Heroku MongoDB Hybrid Lagos Nigeria",5714,NG
"Mid-Level 3+ years Developer, back-end Bash/Shell Go HTML/CSS Java Firebase Google Cloud MySQL PostgreSQL Hybrid Kampala Uganda",4333,UG
"Junior 2+ years Developer, back-end HTML/CSS JavaScript Python SQL AWS Google Cloud MySQL PostgreSQL Hybrid Lagos Nigeria",8571,NG
"Lead 15+ years Engineer, site reliability C# F# JavaScript Google Cloud Linode Microsoft SQL Server MongoDB Lagos Nigeria",57600,NG
"Junior 1+ years Developer, front-end C JavaScript PHP Python Firebase Google Cloud MongoDB Firebase Realtime Database Nairobi Kenya",11282,KE
"Mid-Level 4+ years Developer, front-end Dart HTML/CSS JavaScript SQL Google Cloud Heroku PostgreSQL Redis Hybrid Dar es Salaam Tanzania",7759,TZ
"Mid-Level 3+ years Developer, front-end HTML/CSS JavaScript Python TypeScript DigitalOcean MongoDB MySQL Lagos Nigeria",24240,NG
"Mid-Level 4+ years Developer, back-end JavaScript Python SQL TypeScript AWS DynamoDB MongoDB Kampala Uganda",13333,UG
"Junior 2+ years Developer, front-end C HTML/CSS Java JavaScript AWS MySQL PostgreSQL Nairobi Kenya",7282,KE
"Mid-Level 5+ years Developer, back-end Java Kotlin PHP Python Microsoft Azure Oracle Cloud Infrastructure MariaDB MySQL Accra Ghana",6220,GH
"Intern 0+ years Developer, full-stack Dart HTML/CSS Java JavaScript Firebase Linode Cloud Firestore MariaDB Hybrid Addis Ababa Ethiopia",9057,ET
"Mid-Level 3+ years Engineer, data Python R SAS SQL Google Cloud Microsoft Azure MySQL PostgreSQL Hybrid Nairobi Kenya",5128,KE
"Mid-Level 5+ years Developer, full-stack HTML/CSS JavaScript PHP Python AWS Firebase MariaDB MySQL Hybrid Lagos Nigeria",11429,NG
"Junior 2+ years Developer, front-end C# JavaScript TypeScript Microsoft Azure Microsoft SQL Server PostgreSQL Hybrid Accra Ghana",3059,GH
"Senior 10+ years Developer, full-stack Elixir DigitalOcean PostgreSQL Hybrid Nairobi Kenya",51282,KE
Mid-Level 3+ years Database administrator Bash/Shell Perl SQL Oracle Cloud Infrastructure Microsoft SQL Server MongoDB Hybrid Nairobi Kenya,51282,KE
"Senior 6+ years Developer, full-stack Go Java JavaScript Perl AWS Microsoft Azure Cassandra DynamoDB Addis Ababa Ethiopia",28302,ET
Senior 6+ years Data scientist or machine learning specialist APL Assembly Bash/Shell C AWS Colocation Cassandra Couchbase Hybrid Nairobi Kenya,150000,KE
"Senior 6+ years Developer, full-stack C# Dart HTML/CSS JavaScript DigitalOcean Firebase Cloud Firestore Microsoft SQL Server Hybrid Accra Ghana",8780,GH
